group_id,module_path,channel_index,harm_awbir,harm_fine_macro_f1,harm_family_macro_f1,harm_hsr_balanced_soc
conv.10:out:203,conv.10,203,0.0023053653112118,0.0003656616402363,0.0008892673396021,0.0003791244594514
conv.10:out:204,conv.10,204,0.0173984377794371,-0.001752864775502,-0.0091421207508821,-0.0049404656122267
conv.10:out:205,conv.10,205,0.004226810132389,-5.032243208896725e-05,-0.0010830401950239,-0.0002724957052307
conv.10:out:206,conv.10,206,0.0030341634280872,0.0003332200055081,0.0008035898674646,0.0002843433445886
conv.10:out:207,conv.10,207,0.0055087471331235,0.0022301436369358,0.0017648593813522,0.0010070493454178
conv.10:out:208,conv.10,208,0.0027110135894246,0.0008933128729958,0.0003488748243531,7.108583614712227e-05
conv.10:out:209,conv.10,209,0.0017473660055739,0.0006009546299127,0.0011340276661516,0.00016586695101
conv.10:out:210,conv.10,210,0.009345278950497,0.0009321510923858,0.0037555954297958,0.0016823647888158
conv.10:out:211,conv.10,211,0.0035414418780181,0.0003840735448728,0.0001169604652948,0.0001895622297257
conv.10:out:212,conv.10,212,0.0002258642145986,0.0001721645551964,-0.0005119689466424,-0.0002488004265149
conv.10:out:213,conv.10,213,0.0023764154599843,0.0012304718560239,0.00189891779446,0.0007227060008293
conv.10:out:214,conv.10,214,0.0039420337594905,0.0017796862065618,0.0015654624634074,0.0005568390498192
conv.10:out:215,conv.10,215,0.0017870100842186,0.00039152795705,0.0005397028807774,0.0002606480658728
conv.10:out:216,conv.10,216,0.0011351396862653,-0.0004429467145202,0.0002424575727509,1.1847639357853712e-05
conv.10:out:217,conv.10,217,0.0022611940447504,0.0008114149241456,-0.0001321988440968,-4.739055743141485e-05
conv.10:out:218,conv.10,218,0.0024959286751209,0.0008719057036067,0.0010078870442018,0.0002606480658728
conv.10:out:219,conv.10,219,0.0044059826523811,-0.0007973648385834,0.0006093743299032,-0.0004028197381671
conv.10:out:220,conv.10,220,0.002777645028814,-0.0042207750620577,-0.0085953687382556,-0.0026064806587287
conv.10:out:221,conv.10,221,0.0056726283066839,0.0015201345726674,0.0013805124445747,0.0010662875422072
conv.10:out:222,conv.10,222,0.0029701922587957,0.0030587352634526,0.0043359030263058,0.0022865943960665
conv.10:out:223,conv.10,223,0.0016138967896328,8.944550864764533e-05,-0.0002128506138652,-0.0003435815413778
conv.10:out:224,conv.10,224,0.0093200230162757,-0.0001052931918123,0.0018291027281498,0.0006753154433979
conv.10:out:225,conv.10,225,0.0027007364453837,0.0003977185462722,0.0005711504379242,0.0001540193116521
conv.10:out:226,conv.10,226,0.0038410552289484,-0.0005770254143813,-2.253053207723621e-05,-0.0003909720988092
conv.10:out:227,conv.10,227,0.0060667891167,-0.0001250419910333,0.0001995664113267,-7.108583614712227e-05
conv.10:out:228,conv.10,228,0.0006993040480917,-5.7397175484641405e-05,0.0002268958840988,-0.0001421716722943
conv.10:out:229,conv.10,229,0.0039731323423713,0.0008263842535888,0.0031672677794162,0.0010307446241336
conv.10:out:230,conv.10,230,0.0010646409620819,-0.0002875671986514,3.983538121743457e-05,-0.0002251051477993
conv.10:out:231,conv.10,231,0.0019723242587564,-0.000255722727271,0.0003246856169782,0.0
conv.10:out:232,conv.10,232,0.0055562880236486,0.0007809319094377,0.0025043605531244,0.0010188969847758
conv.10:out:233,conv.10,233,0.0021680067496495,0.0008718324342129,0.0018841006155976,0.0006160772466086
conv.10:out:234,conv.10,234,0.0029635586996087,0.0002964188026304,0.0015362191398677,0.000414667377525
conv.10:out:235,conv.10,235,0.0037791021944367,-0.0001122758530651,-0.0002732257098601,-7.108583614712227e-05
conv.10:out:236,conv.10,236,0.0016389844094542,-0.000498651704939,-0.0007950962812218,-0.0006871630827557
conv.10:out:237,conv.10,237,0.0033127172333175,-0.0011276842160962,-0.0004293358350659,-0.00066346780404
conv.10:out:238,conv.10,238,0.008681334670716,0.0010983988592868,0.0007707866816912,0.0004265150168828
conv.10:out:239,conv.10,239,0.0008536137969051,-0.0001334353249788,-0.0005094178406498,-0.0003080386233043
conv.10:out:240,conv.10,240,0.002650595839171,0.0002626904150495,0.0003636186363531,1.1847639357853712e-05
conv.10:out:241,conv.10,241,0.0030737836716763,-0.0030262860393849,-0.0030487423240876,-0.0021088798056986
conv.10:out:242,conv.10,242,0.0012378727409586,-4.736308588032534e-05,0.0003738529437619,1.1847639357853712e-05
conv.10:out:243,conv.10,243,0.0031692955067538,6.613537200217401e-06,-0.0005531873597546,-0.0001421716722943
conv.10:out:244,conv.10,244,0.0002240254115163,-0.0010979964600352,-0.0003769125085616,-0.0002606480658728
conv.10:out:245,conv.10,245,0.0027591573080317,0.0004727344612284,-0.0003224961095524,0.0002606480658728
conv.10:out:246,conv.10,246,0.0062355935502396,-0.0004337227638143,0.0001514618815812,-0.0002606480658728
conv.10:out:247,conv.10,247,0.0078143412866809,-0.0017909794346945,-0.0093637289547853,-0.0044310171198388
conv.10:out:248,conv.10,248,0.0019754065302601,0.0011894694191607,0.0042454785269803,0.0012084592145015
conv.10:out:249,conv.10,249,0.0018446388797212,0.0004640975439348,0.0004053142428719,0.0001421716722943
conv.10:out:250,conv.10,250,0.0014007551791845,0.0009052914021972,0.0060997148794789,0.0027368046916652
conv.10:out:251,conv.10,251,0.0043911855045039,0.0002102878556058,3.4447155430106235e-05,-5.923819678932407e-05
conv.10:out:252,conv.10,252,0.0007334002748942,6.129453034303678e-05,0.0003764191802304,-2.3695278715707424e-05
conv.10:out:253,conv.10,253,0.0010612389966959,0.0003784926906632,8.474512420164615e-05,-0.0003435815413778
conv.10:out:254,conv.10,254,0.0012026431703504,9.434939636565607e-06,0.0002232418364257,-3.5542918073561136e-05
conv.10:out:255,conv.10,255,0.0078730392128025,0.0010869007666216,0.0011126845923183,0.0006397725253243
