set_id,architecture,budget,set_seed,module_path,channel_index,group_id
deep_b40_s32426,deep,0.4,32426,conv.3,100,conv.3:out:100
deep_b40_s32426,deep,0.4,32426,conv.10,189,conv.10:out:189
deep_b40_s32426,deep,0.4,32426,conv.10,16,conv.10:out:16
deep_b40_s32426,deep,0.4,32426,conv.7,7,conv.7:out:7
deep_b40_s32426,deep,0.4,32426,conv.3,19,conv.3:out:19
deep_b40_s32426,deep,0.4,32426,conv.7,57,conv.7:out:57
deep_b40_s32426,deep,0.4,32426,conv.7,78,conv.7:out:78
deep_b40_s32426,deep,0.4,32426,conv.7,100,conv.7:out:100
deep_b40_s32426,deep,0.4,32426,conv.10,39,conv.10:out:39
deep_b40_s32426,deep,0.4,32426,conv.10,138,conv.10:out:138
deep_b40_s32426,deep,0.4,32426,conv.0,59,conv.0:out:59
deep_b40_s32426,deep,0.4,32426,conv.10,123,conv.10:out:123
deep_b40_s32426,deep,0.4,32426,conv.10,84,conv.10:out:84
deep_b40_s32426,deep,0.4,32426,conv.10,65,conv.10:out:65
deep_b40_s32426,deep,0.4,32426,conv.3,23,conv.3:out:23
deep_b40_s32426,deep,0.4,32426,conv.10,72,conv.10:out:72
deep_b40_s32426,deep,0.4,32426,conv.10,203,conv.10:out:203
deep_b40_s32426,deep,0.4,32426,conv.7,36,conv.7:out:36
deep_b40_s32426,deep,0.4,32426,conv.10,44,conv.10:out:44
deep_b40_s32426,deep,0.4,32426,conv.3,52,conv.3:out:52
deep_b40_s32426,deep,0.4,32426,conv.10,47,conv.10:out:47
deep_b40_s32426,deep,0.4,32426,conv.10,43,conv.10:out:43
deep_b40_s32426,deep,0.4,32426,conv.10,38,conv.10:out:38
deep_b40_s32426,deep,0.4,32426,conv.10,184,conv.10:out:184
deep_b40_s32426,deep,0.4,32426,conv.0,14,conv.0:out:14
deep_b40_s32426,deep,0.4,32426,conv.10,31,conv.10:out:31
deep_b40_s32426,deep,0.4,32426,conv.7,121,conv.7:out:121
deep_b40_s32426,deep,0.4,32426,conv.7,5,conv.7:out:5
deep_b40_s32426,deep,0.4,32426,conv.7,84,conv.7:out:84
deep_b40_s32426,deep,0.4,32426,conv.10,73,conv.10:out:73
deep_b40_s32426,deep,0.4,32426,conv.7,99,conv.7:out:99
deep_b40_s32426,deep,0.4,32426,conv.10,107,conv.10:out:107
deep_b40_s32426,deep,0.4,32426,conv.0,35,conv.0:out:35
deep_b40_s32426,deep,0.4,32426,conv.0,61,conv.0:out:61
deep_b40_s32426,deep,0.4,32426,conv.3,80,conv.3:out:80
deep_b40_s32426,deep,0.4,32426,conv.10,29,conv.10:out:29
deep_b40_s32426,deep,0.4,32426,conv.10,157,conv.10:out:157
deep_b40_s32426,deep,0.4,32426,conv.7,103,conv.7:out:103
deep_b40_s32426,deep,0.4,32426,conv.3,92,conv.3:out:92
deep_b40_s32426,deep,0.4,32426,conv.0,32,conv.0:out:32
deep_b40_s32426,deep,0.4,32426,conv.3,74,conv.3:out:74
deep_b40_s32426,deep,0.4,32426,conv.3,77,conv.3:out:77
deep_b40_s32426,deep,0.4,32426,conv.7,46,conv.7:out:46
deep_b40_s32426,deep,0.4,32426,conv.10,24,conv.10:out:24
deep_b40_s32426,deep,0.4,32426,conv.10,193,conv.10:out:193
deep_b40_s32426,deep,0.4,32426,conv.7,86,conv.7:out:86
deep_b40_s32426,deep,0.4,32426,conv.3,57,conv.3:out:57
deep_b40_s32426,deep,0.4,32426,conv.7,54,conv.7:out:54
deep_b40_s32426,deep,0.4,32426,conv.10,45,conv.10:out:45
deep_b40_s32426,deep,0.4,32426,conv.10,82,conv.10:out:82
deep_b40_s32426,deep,0.4,32426,conv.10,41,conv.10:out:41
deep_b40_s32426,deep,0.4,32426,conv.3,127,conv.3:out:127
deep_b40_s32426,deep,0.4,32426,conv.10,18,conv.10:out:18
deep_b40_s32426,deep,0.4,32426,conv.10,20,conv.10:out:20
deep_b40_s32426,deep,0.4,32426,conv.7,70,conv.7:out:70
deep_b40_s32426,deep,0.4,32426,conv.0,44,conv.0:out:44
deep_b40_s32426,deep,0.4,32426,conv.0,37,conv.0:out:37
deep_b40_s32426,deep,0.4,32426,conv.7,71,conv.7:out:71
deep_b40_s32426,deep,0.4,32426,conv.7,108,conv.7:out:108
deep_b40_s32426,deep,0.4,32426,conv.0,6,conv.0:out:6
deep_b40_s32426,deep,0.4,32426,conv.7,34,conv.7:out:34
deep_b40_s32426,deep,0.4,32426,conv.10,129,conv.10:out:129
deep_b40_s32426,deep,0.4,32426,conv.10,177,conv.10:out:177
deep_b40_s32426,deep,0.4,32426,conv.3,42,conv.3:out:42
deep_b40_s32426,deep,0.4,32426,conv.10,59,conv.10:out:59
deep_b40_s32426,deep,0.4,32426,conv.3,61,conv.3:out:61
deep_b40_s32426,deep,0.4,32426,conv.10,154,conv.10:out:154
deep_b40_s32426,deep,0.4,32426,conv.0,13,conv.0:out:13
deep_b40_s32426,deep,0.4,32426,conv.10,99,conv.10:out:99
deep_b40_s32426,deep,0.4,32426,conv.3,114,conv.3:out:114
deep_b40_s32426,deep,0.4,32426,conv.10,216,conv.10:out:216
deep_b40_s32426,deep,0.4,32426,conv.10,144,conv.10:out:144
deep_b40_s32426,deep,0.4,32426,conv.3,124,conv.3:out:124
deep_b40_s32426,deep,0.4,32426,conv.10,94,conv.10:out:94
deep_b40_s32426,deep,0.4,32426,conv.10,74,conv.10:out:74
deep_b40_s32426,deep,0.4,32426,conv.10,83,conv.10:out:83
deep_b40_s32426,deep,0.4,32426,conv.0,38,conv.0:out:38
deep_b40_s32426,deep,0.4,32426,conv.3,60,conv.3:out:60
deep_b40_s32426,deep,0.4,32426,conv.0,19,conv.0:out:19
deep_b40_s32426,deep,0.4,32426,conv.3,9,conv.3:out:9
deep_b40_s32426,deep,0.4,32426,conv.10,167,conv.10:out:167
deep_b40_s32426,deep,0.4,32426,conv.10,137,conv.10:out:137
deep_b40_s32426,deep,0.4,32426,conv.7,12,conv.7:out:12
deep_b40_s32426,deep,0.4,32426,conv.3,87,conv.3:out:87
deep_b40_s32426,deep,0.4,32426,conv.7,22,conv.7:out:22
deep_b40_s32426,deep,0.4,32426,conv.3,55,conv.3:out:55
deep_b40_s32427,deep,0.4,32427,conv.10,39,conv.10:out:39
deep_b40_s32427,deep,0.4,32427,conv.10,108,conv.10:out:108
deep_b40_s32427,deep,0.4,32427,conv.10,51,conv.10:out:51
deep_b40_s32427,deep,0.4,32427,conv.3,7,conv.3:out:7
deep_b40_s32427,deep,0.4,32427,conv.0,55,conv.0:out:55
deep_b40_s32427,deep,0.4,32427,conv.7,58,conv.7:out:58
deep_b40_s32427,deep,0.4,32427,conv.10,195,conv.10:out:195
deep_b40_s32427,deep,0.4,32427,conv.3,113,conv.3:out:113
deep_b40_s32427,deep,0.4,32427,conv.7,102,conv.7:out:102
deep_b40_s32427,deep,0.4,32427,conv.3,55,conv.3:out:55
deep_b40_s32427,deep,0.4,32427,conv.10,185,conv.10:out:185
deep_b40_s32427,deep,0.4,32427,conv.3,6,conv.3:out:6
deep_b40_s32427,deep,0.4,32427,conv.10,125,conv.10:out:125
deep_b40_s32427,deep,0.4,32427,conv.3,75,conv.3:out:75
deep_b40_s32427,deep,0.4,32427,conv.10,0,conv.10:out:0
deep_b40_s32427,deep,0.4,32427,conv.3,29,conv.3:out:29
deep_b40_s32427,deep,0.4,32427,conv.7,92,conv.7:out:92
deep_b40_s32427,deep,0.4,32427,conv.0,12,conv.0:out:12
deep_b40_s32427,deep,0.4,32427,conv.0,34,conv.0:out:34
deep_b40_s32427,deep,0.4,32427,conv.10,81,conv.10:out:81
deep_b40_s32427,deep,0.4,32427,conv.7,66,conv.7:out:66
deep_b40_s32427,deep,0.4,32427,conv.10,92,conv.10:out:92
deep_b40_s32427,deep,0.4,32427,conv.7,95,conv.7:out:95
deep_b40_s32427,deep,0.4,32427,conv.10,161,conv.10:out:161
deep_b40_s32427,deep,0.4,32427,conv.10,22,conv.10:out:22
deep_b40_s32427,deep,0.4,32427,conv.0,8,conv.0:out:8
deep_b40_s32427,deep,0.4,32427,conv.10,19,conv.10:out:19
deep_b40_s32427,deep,0.4,32427,conv.3,105,conv.3:out:105
deep_b40_s32427,deep,0.4,32427,conv.10,31,conv.10:out:31
deep_b40_s32427,deep,0.4,32427,conv.10,4,conv.10:out:4
deep_b40_s32427,deep,0.4,32427,conv.10,241,conv.10:out:241
deep_b40_s32427,deep,0.4,32427,conv.7,25,conv.7:out:25
deep_b40_s32427,deep,0.4,32427,conv.10,47,conv.10:out:47
deep_b40_s32427,deep,0.4,32427,conv.3,47,conv.3:out:47
deep_b40_s32427,deep,0.4,32427,conv.7,76,conv.7:out:76
deep_b40_s32427,deep,0.4,32427,conv.3,83,conv.3:out:83
deep_b40_s32427,deep,0.4,32427,conv.0,15,conv.0:out:15
deep_b40_s32427,deep,0.4,32427,conv.7,35,conv.7:out:35
deep_b40_s32427,deep,0.4,32427,conv.10,5,conv.10:out:5
deep_b40_s32427,deep,0.4,32427,conv.3,79,conv.3:out:79
deep_b40_s32427,deep,0.4,32427,conv.10,159,conv.10:out:159
deep_b40_s32427,deep,0.4,32427,conv.3,51,conv.3:out:51
deep_b40_s32427,deep,0.4,32427,conv.3,31,conv.3:out:31
deep_b40_s32427,deep,0.4,32427,conv.7,38,conv.7:out:38
deep_b40_s32427,deep,0.4,32427,conv.10,183,conv.10:out:183
deep_b40_s32427,deep,0.4,32427,conv.3,26,conv.3:out:26
deep_b40_s32427,deep,0.4,32427,conv.7,51,conv.7:out:51
deep_b40_s32427,deep,0.4,32427,conv.10,189,conv.10:out:189
deep_b40_s32427,deep,0.4,32427,conv.7,9,conv.7:out:9
deep_b40_s32427,deep,0.4,32427,conv.7,83,conv.7:out:83
deep_b40_s32427,deep,0.4,32427,conv.10,16,conv.10:out:16
deep_b40_s32427,deep,0.4,32427,conv.10,231,conv.10:out:231
deep_b40_s32427,deep,0.4,32427,conv.3,22,conv.3:out:22
deep_b40_s32427,deep,0.4,32427,conv.3,72,conv.3:out:72
deep_b40_s32427,deep,0.4,32427,conv.3,9,conv.3:out:9
deep_b40_s32427,deep,0.4,32427,conv.3,21,conv.3:out:21
deep_b40_s32427,deep,0.4,32427,conv.0,2,conv.0:out:2
deep_b40_s32427,deep,0.4,32427,conv.3,54,conv.3:out:54
deep_b40_s32427,deep,0.4,32427,conv.10,190,conv.10:out:190
deep_b40_s32427,deep,0.4,32427,conv.7,41,conv.7:out:41
deep_b40_s32427,deep,0.4,32427,conv.3,50,conv.3:out:50
deep_b40_s32427,deep,0.4,32427,conv.10,197,conv.10:out:197
deep_b40_s32427,deep,0.4,32427,conv.3,64,conv.3:out:64
deep_b40_s32427,deep,0.4,32427,conv.0,11,conv.0:out:11
deep_b40_s32427,deep,0.4,32427,conv.10,225,conv.10:out:225
deep_b40_s32427,deep,0.4,32427,conv.3,40,conv.3:out:40
deep_b40_s32427,deep,0.4,32427,conv.10,118,conv.10:out:118
deep_b40_s32427,deep,0.4,32427,conv.7,0,conv.7:out:0
deep_b40_s32427,deep,0.4,32427,conv.7,22,conv.7:out:22
deep_b40_s32427,deep,0.4,32427,conv.0,17,conv.0:out:17
deep_b40_s32427,deep,0.4,32427,conv.10,191,conv.10:out:191
deep_b40_s32427,deep,0.4,32427,conv.3,48,conv.3:out:48
deep_b40_s32427,deep,0.4,32427,conv.3,86,conv.3:out:86
deep_b40_s32427,deep,0.4,32427,conv.0,16,conv.0:out:16
deep_b40_s32427,deep,0.4,32427,conv.3,61,conv.3:out:61
deep_b40_s32427,deep,0.4,32427,conv.10,193,conv.10:out:193
deep_b40_s32427,deep,0.4,32427,conv.10,98,conv.10:out:98
deep_b40_s32427,deep,0.4,32427,conv.0,38,conv.0:out:38
deep_b40_s32427,deep,0.4,32427,conv.3,65,conv.3:out:65
deep_b40_s32427,deep,0.4,32427,conv.10,213,conv.10:out:213
deep_b40_s32427,deep,0.4,32427,conv.3,116,conv.3:out:116
deep_b40_s32427,deep,0.4,32427,conv.10,228,conv.10:out:228
deep_b40_s32427,deep,0.4,32427,conv.0,35,conv.0:out:35
deep_b40_s32427,deep,0.4,32427,conv.10,200,conv.10:out:200
deep_b40_s32427,deep,0.4,32427,conv.10,53,conv.10:out:53
deep_b40_s32427,deep,0.4,32427,conv.10,63,conv.10:out:63
deep_b40_s32427,deep,0.4,32427,conv.7,56,conv.7:out:56
deep_b40_s32427,deep,0.4,32427,conv.7,48,conv.7:out:48
deep_b40_s32427,deep,0.4,32427,conv.7,71,conv.7:out:71
deep_b40_s32427,deep,0.4,32427,conv.10,33,conv.10:out:33
deep_b40_s32427,deep,0.4,32427,conv.7,60,conv.7:out:60
deep_b40_s32427,deep,0.4,32427,conv.3,23,conv.3:out:23
deep_b40_s32427,deep,0.4,32427,conv.10,132,conv.10:out:132
deep_b40_s32427,deep,0.4,32427,conv.0,43,conv.0:out:43
deep_b40_s32427,deep,0.4,32427,conv.7,24,conv.7:out:24
deep_b40_s32427,deep,0.4,32427,conv.10,14,conv.10:out:14
deep_b40_s32427,deep,0.4,32427,conv.3,27,conv.3:out:27
deep_b40_s32427,deep,0.4,32427,conv.10,128,conv.10:out:128
deep_b40_s32427,deep,0.4,32427,conv.10,158,conv.10:out:158
deep_b40_s32427,deep,0.4,32427,conv.10,179,conv.10:out:179
deep_b40_s32427,deep,0.4,32427,conv.7,1,conv.7:out:1
deep_b40_s32427,deep,0.4,32427,conv.10,137,conv.10:out:137
deep_b40_s32427,deep,0.4,32427,conv.3,110,conv.3:out:110
deep_b40_s32427,deep,0.4,32427,conv.3,63,conv.3:out:63
deep_b40_s32427,deep,0.4,32427,conv.3,49,conv.3:out:49
deep_b40_s32427,deep,0.4,32427,conv.0,23,conv.0:out:23
deep_b40_s32427,deep,0.4,32427,conv.7,121,conv.7:out:121
deep_b40_s32427,deep,0.4,32427,conv.7,115,conv.7:out:115
deep_b40_s32427,deep,0.4,32427,conv.10,27,conv.10:out:27
deep_b40_s32427,deep,0.4,32427,conv.7,103,conv.7:out:103
deep_b40_s32427,deep,0.4,32427,conv.10,141,conv.10:out:141
deep_b40_s32427,deep,0.4,32427,conv.10,89,conv.10:out:89
deep_b40_s32427,deep,0.4,32427,conv.7,32,conv.7:out:32
deep_b40_s32427,deep,0.4,32427,conv.10,97,conv.10:out:97
deep_b40_s32427,deep,0.4,32427,conv.0,57,conv.0:out:57
deep_b40_s32427,deep,0.4,32427,conv.7,10,conv.7:out:10
deep_b40_s32427,deep,0.4,32427,conv.10,251,conv.10:out:251
deep_b40_s32427,deep,0.4,32427,conv.10,82,conv.10:out:82
deep_b40_s32427,deep,0.4,32427,conv.0,33,conv.0:out:33
deep_b40_s32427,deep,0.4,32427,conv.0,61,conv.0:out:61
deep_b40_s32427,deep,0.4,32427,conv.10,69,conv.10:out:69
deep_b40_s32427,deep,0.4,32427,conv.7,124,conv.7:out:124
deep_b40_s32427,deep,0.4,32427,conv.7,52,conv.7:out:52
deep_b40_s32427,deep,0.4,32427,conv.7,78,conv.7:out:78
deep_b40_s32427,deep,0.4,32427,conv.10,150,conv.10:out:150
deep_b40_s32427,deep,0.4,32427,conv.10,211,conv.10:out:211
deep_b40_s32428,deep,0.4,32428,conv.3,74,conv.3:out:74
deep_b40_s32428,deep,0.4,32428,conv.0,4,conv.0:out:4
deep_b40_s32428,deep,0.4,32428,conv.7,121,conv.7:out:121
deep_b40_s32428,deep,0.4,32428,conv.0,22,conv.0:out:22
deep_b40_s32428,deep,0.4,32428,conv.10,6,conv.10:out:6
deep_b40_s32428,deep,0.4,32428,conv.7,86,conv.7:out:86
deep_b40_s32428,deep,0.4,32428,conv.10,16,conv.10:out:16
deep_b40_s32428,deep,0.4,32428,conv.10,207,conv.10:out:207
deep_b40_s32428,deep,0.4,32428,conv.0,16,conv.0:out:16
deep_b40_s32428,deep,0.4,32428,conv.7,38,conv.7:out:38
deep_b40_s32428,deep,0.4,32428,conv.7,88,conv.7:out:88
deep_b40_s32428,deep,0.4,32428,conv.10,143,conv.10:out:143
deep_b40_s32428,deep,0.4,32428,conv.10,35,conv.10:out:35
deep_b40_s32428,deep,0.4,32428,conv.7,48,conv.7:out:48
deep_b40_s32428,deep,0.4,32428,conv.0,61,conv.0:out:61
deep_b40_s32428,deep,0.4,32428,conv.10,164,conv.10:out:164
deep_b40_s32428,deep,0.4,32428,conv.7,80,conv.7:out:80
deep_b40_s32428,deep,0.4,32428,conv.10,103,conv.10:out:103
deep_b40_s32428,deep,0.4,32428,conv.10,156,conv.10:out:156
deep_b40_s32428,deep,0.4,32428,conv.10,3,conv.10:out:3
deep_b40_s32428,deep,0.4,32428,conv.7,82,conv.7:out:82
deep_b40_s32428,deep,0.4,32428,conv.10,144,conv.10:out:144
deep_b40_s32428,deep,0.4,32428,conv.3,124,conv.3:out:124
deep_b40_s32428,deep,0.4,32428,conv.10,124,conv.10:out:124
deep_b40_s32428,deep,0.4,32428,conv.10,66,conv.10:out:66
deep_b40_s32428,deep,0.4,32428,conv.0,19,conv.0:out:19
deep_b40_s32428,deep,0.4,32428,conv.3,100,conv.3:out:100
deep_b40_s32428,deep,0.4,32428,conv.10,102,conv.10:out:102
deep_b40_s32428,deep,0.4,32428,conv.10,85,conv.10:out:85
deep_b40_s32428,deep,0.4,32428,conv.0,47,conv.0:out:47
deep_b40_s32428,deep,0.4,32428,conv.3,17,conv.3:out:17
deep_b40_s32428,deep,0.4,32428,conv.7,74,conv.7:out:74
deep_b40_s32428,deep,0.4,32428,conv.10,179,conv.10:out:179
deep_b40_s32428,deep,0.4,32428,conv.3,32,conv.3:out:32
deep_b40_s32428,deep,0.4,32428,conv.7,83,conv.7:out:83
deep_b40_s32428,deep,0.4,32428,conv.0,25,conv.0:out:25
deep_b40_s32428,deep,0.4,32428,conv.7,81,conv.7:out:81
deep_b40_s32428,deep,0.4,32428,conv.10,45,conv.10:out:45
deep_b40_s32428,deep,0.4,32428,conv.7,55,conv.7:out:55
deep_b40_s32428,deep,0.4,32428,conv.3,56,conv.3:out:56
deep_b40_s32428,deep,0.4,32428,conv.3,63,conv.3:out:63
deep_b40_s32428,deep,0.4,32428,conv.3,96,conv.3:out:96
deep_b40_s32428,deep,0.4,32428,conv.10,17,conv.10:out:17
deep_b40_s32428,deep,0.4,32428,conv.10,94,conv.10:out:94
deep_b40_s32428,deep,0.4,32428,conv.0,11,conv.0:out:11
deep_b40_s32428,deep,0.4,32428,conv.3,70,conv.3:out:70
deep_b40_s32428,deep,0.4,32428,conv.10,51,conv.10:out:51
deep_b40_s32428,deep,0.4,32428,conv.7,39,conv.7:out:39
deep_b40_s32428,deep,0.4,32428,conv.10,245,conv.10:out:245
deep_b40_s32428,deep,0.4,32428,conv.10,49,conv.10:out:49
deep_b40_s32428,deep,0.4,32428,conv.7,43,conv.7:out:43
deep_b40_s32428,deep,0.4,32428,conv.7,109,conv.7:out:109
deep_b40_s32428,deep,0.4,32428,conv.7,53,conv.7:out:53
deep_b40_s32428,deep,0.4,32428,conv.3,83,conv.3:out:83
deep_b40_s32428,deep,0.4,32428,conv.7,31,conv.7:out:31
deep_b40_s32428,deep,0.4,32428,conv.7,29,conv.7:out:29
deep_b40_s32428,deep,0.4,32428,conv.10,40,conv.10:out:40
deep_b40_s32428,deep,0.4,32428,conv.7,75,conv.7:out:75
deep_b40_s32428,deep,0.4,32428,conv.10,165,conv.10:out:165
deep_b40_s32428,deep,0.4,32428,conv.0,46,conv.0:out:46
deep_b40_s32428,deep,0.4,32428,conv.3,45,conv.3:out:45
deep_b40_s32428,deep,0.4,32428,conv.0,20,conv.0:out:20
deep_b40_s32428,deep,0.4,32428,conv.10,86,conv.10:out:86
deep_b40_s32428,deep,0.4,32428,conv.10,229,conv.10:out:229
deep_b40_s32428,deep,0.4,32428,conv.3,44,conv.3:out:44
deep_b40_s32428,deep,0.4,32428,conv.7,27,conv.7:out:27
deep_b40_s32428,deep,0.4,32428,conv.7,122,conv.7:out:122
deep_b40_s32428,deep,0.4,32428,conv.10,209,conv.10:out:209
deep_b40_s32428,deep,0.4,32428,conv.10,252,conv.10:out:252
deep_b40_s32428,deep,0.4,32428,conv.3,65,conv.3:out:65
deep_b40_s32428,deep,0.4,32428,conv.10,50,conv.10:out:50
deep_b40_s32428,deep,0.4,32428,conv.7,97,conv.7:out:97
deep_b40_s32428,deep,0.4,32428,conv.3,92,conv.3:out:92
deep_b40_s32428,deep,0.4,32428,conv.3,120,conv.3:out:120
deep_b40_s32428,deep,0.4,32428,conv.10,172,conv.10:out:172
deep_b40_s32428,deep,0.4,32428,conv.3,87,conv.3:out:87
deep_b40_s32428,deep,0.4,32428,conv.3,123,conv.3:out:123
deep_b40_s32428,deep,0.4,32428,conv.7,65,conv.7:out:65
deep_b40_s32428,deep,0.4,32428,conv.7,37,conv.7:out:37
deep_b40_s32428,deep,0.4,32428,conv.7,92,conv.7:out:92
deep_b40_s32428,deep,0.4,32428,conv.10,79,conv.10:out:79
deep_b40_s32428,deep,0.4,32428,conv.7,107,conv.7:out:107
deep_b40_s32428,deep,0.4,32428,conv.3,5,conv.3:out:5
deep_b40_s32428,deep,0.4,32428,conv.3,46,conv.3:out:46
deep_b40_s32428,deep,0.4,32428,conv.3,48,conv.3:out:48
deep_b40_s32428,deep,0.4,32428,conv.7,91,conv.7:out:91
deep_b40_s32428,deep,0.4,32428,conv.7,3,conv.7:out:3
deep_b40_s32428,deep,0.4,32428,conv.7,10,conv.7:out:10
deep_b40_s32428,deep,0.4,32428,conv.7,114,conv.7:out:114
deep_b40_s32428,deep,0.4,32428,conv.10,106,conv.10:out:106
deep_b40_s32428,deep,0.4,32428,conv.10,226,conv.10:out:226
deep_b40_s32428,deep,0.4,32428,conv.10,230,conv.10:out:230
deep_b40_s32428,deep,0.4,32428,conv.10,21,conv.10:out:21
deep_b40_s32428,deep,0.4,32428,conv.10,116,conv.10:out:116
deep_b40_s32428,deep,0.4,32428,conv.3,62,conv.3:out:62
deep_b40_s32428,deep,0.4,32428,conv.10,8,conv.10:out:8
deep_b40_s32428,deep,0.4,32428,conv.10,247,conv.10:out:247
deep_b40_s32428,deep,0.4,32428,conv.10,217,conv.10:out:217
deep_b40_s32428,deep,0.4,32428,conv.3,80,conv.3:out:80
deep_b40_s32428,deep,0.4,32428,conv.10,171,conv.10:out:171
deep_b40_s32428,deep,0.4,32428,conv.10,183,conv.10:out:183
deep_b40_s32428,deep,0.4,32428,conv.0,37,conv.0:out:37
deep_b40_s32428,deep,0.4,32428,conv.10,125,conv.10:out:125
deep_b40_s32428,deep,0.4,32428,conv.7,60,conv.7:out:60
deep_b40_s32428,deep,0.4,32428,conv.0,62,conv.0:out:62
deep_b40_s32428,deep,0.4,32428,conv.0,6,conv.0:out:6
deep_b40_s32428,deep,0.4,32428,conv.7,45,conv.7:out:45
deep_b40_s32428,deep,0.4,32428,conv.0,36,conv.0:out:36
deep_b40_s32428,deep,0.4,32428,conv.10,169,conv.10:out:169
deep_b40_s32428,deep,0.4,32428,conv.3,79,conv.3:out:79
deep_b40_s32428,deep,0.4,32428,conv.7,16,conv.7:out:16
deep_b40_s32428,deep,0.4,32428,conv.7,42,conv.7:out:42
deep_b40_s32428,deep,0.4,32428,conv.3,10,conv.3:out:10
deep_b40_s32428,deep,0.4,32428,conv.7,84,conv.7:out:84
deep_b40_s32428,deep,0.4,32428,conv.10,251,conv.10:out:251
deep_b40_s32428,deep,0.4,32428,conv.3,66,conv.3:out:66
deep_b40_s32428,deep,0.4,32428,conv.0,17,conv.0:out:17
deep_b40_s32428,deep,0.4,32428,conv.7,93,conv.7:out:93
deep_b40_s32428,deep,0.4,32428,conv.10,96,conv.10:out:96
deep_b40_s32429,deep,0.4,32429,conv.7,101,conv.7:out:101
deep_b40_s32429,deep,0.4,32429,conv.10,30,conv.10:out:30
deep_b40_s32429,deep,0.4,32429,conv.7,66,conv.7:out:66
deep_b40_s32429,deep,0.4,32429,conv.3,108,conv.3:out:108
deep_b40_s32429,deep,0.4,32429,conv.7,17,conv.7:out:17
deep_b40_s32429,deep,0.4,32429,conv.7,70,conv.7:out:70
deep_b40_s32429,deep,0.4,32429,conv.10,68,conv.10:out:68
deep_b40_s32429,deep,0.4,32429,conv.10,117,conv.10:out:117
deep_b40_s32429,deep,0.4,32429,conv.10,137,conv.10:out:137
deep_b40_s32429,deep,0.4,32429,conv.7,29,conv.7:out:29
deep_b40_s32429,deep,0.4,32429,conv.3,92,conv.3:out:92
deep_b40_s32429,deep,0.4,32429,conv.10,31,conv.10:out:31
deep_b40_s32429,deep,0.4,32429,conv.7,64,conv.7:out:64
deep_b40_s32429,deep,0.4,32429,conv.0,53,conv.0:out:53
deep_b40_s32429,deep,0.4,32429,conv.10,76,conv.10:out:76
deep_b40_s32429,deep,0.4,32429,conv.10,253,conv.10:out:253
deep_b40_s32429,deep,0.4,32429,conv.10,209,conv.10:out:209
deep_b40_s32429,deep,0.4,32429,conv.7,2,conv.7:out:2
deep_b40_s32429,deep,0.4,32429,conv.3,98,conv.3:out:98
deep_b40_s32429,deep,0.4,32429,conv.10,241,conv.10:out:241
deep_b40_s32429,deep,0.4,32429,conv.7,61,conv.7:out:61
deep_b40_s32429,deep,0.4,32429,conv.3,89,conv.3:out:89
deep_b40_s32429,deep,0.4,32429,conv.10,57,conv.10:out:57
deep_b40_s32429,deep,0.4,32429,conv.0,40,conv.0:out:40
deep_b40_s32429,deep,0.4,32429,conv.7,83,conv.7:out:83
deep_b40_s32429,deep,0.4,32429,conv.10,163,conv.10:out:163
deep_b40_s32429,deep,0.4,32429,conv.3,115,conv.3:out:115
deep_b40_s32429,deep,0.4,32429,conv.7,103,conv.7:out:103
deep_b40_s32429,deep,0.4,32429,conv.10,243,conv.10:out:243
deep_b40_s32429,deep,0.4,32429,conv.10,71,conv.10:out:71
deep_b40_s32429,deep,0.4,32429,conv.10,194,conv.10:out:194
deep_b40_s32429,deep,0.4,32429,conv.0,35,conv.0:out:35
deep_b40_s32429,deep,0.4,32429,conv.7,35,conv.7:out:35
deep_b40_s32429,deep,0.4,32429,conv.10,66,conv.10:out:66
deep_b40_s32429,deep,0.4,32429,conv.0,6,conv.0:out:6
deep_b40_s32429,deep,0.4,32429,conv.10,20,conv.10:out:20
deep_b40_s32429,deep,0.4,32429,conv.10,17,conv.10:out:17
deep_b40_s32429,deep,0.4,32429,conv.7,97,conv.7:out:97
deep_b40_s32429,deep,0.4,32429,conv.10,11,conv.10:out:11
deep_b40_s32429,deep,0.4,32429,conv.3,79,conv.3:out:79
deep_b40_s32429,deep,0.4,32429,conv.10,3,conv.10:out:3
deep_b40_s32429,deep,0.4,32429,conv.10,4,conv.10:out:4
deep_b40_s32429,deep,0.4,32429,conv.7,109,conv.7:out:109
deep_b40_s32429,deep,0.4,32429,conv.7,119,conv.7:out:119
deep_b40_s32429,deep,0.4,32429,conv.3,57,conv.3:out:57
deep_b40_s32429,deep,0.4,32429,conv.10,69,conv.10:out:69
deep_b40_s32429,deep,0.4,32429,conv.10,21,conv.10:out:21
deep_b40_s32429,deep,0.4,32429,conv.10,247,conv.10:out:247
deep_b40_s32429,deep,0.4,32429,conv.10,220,conv.10:out:220
deep_b40_s32429,deep,0.4,32429,conv.10,91,conv.10:out:91
deep_b40_s32429,deep,0.4,32429,conv.7,62,conv.7:out:62
deep_b40_s32429,deep,0.4,32429,conv.10,54,conv.10:out:54
deep_b40_s32429,deep,0.4,32429,conv.3,8,conv.3:out:8
deep_b40_s32429,deep,0.4,32429,conv.7,43,conv.7:out:43
deep_b40_s32429,deep,0.4,32429,conv.10,184,conv.10:out:184
deep_b40_s32429,deep,0.4,32429,conv.10,24,conv.10:out:24
deep_b40_s32429,deep,0.4,32429,conv.10,141,conv.10:out:141
